"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Gls",1.29141884292782,0.0253667239650043,0.188452046423153,0.134605723028581,0.892923616470925,0.999979586229843
"Nab1",1.37665347002322,-0.0741465741476214,0.180484965878235,-0.410818562016101,0.681205581287772,0.999979586229843
"Mfsd6",1.20093104981815,0.0835859305003552,0.197612773741575,0.422978377954774,0.672311036621684,NA
"Inpp1",1.21280965878526,-0.0408672364066306,0.194565236603797,-0.210043875874139,0.83363342878588,NA
"Ormdl1",1.27191631405636,-0.0439831903467093,0.189096452578672,-0.232596591564353,0.816074674269535,NA
"Asnsd1",1.48738735711514,-0.0718410078431565,0.172949855778475,-0.415386341432832,0.677859103818449,0.999979586229843
"Stk17b",2.13645019506638,0.0445613737402454,0.1473827963418,0.302351257041573,0.762384308092119,0.999979586229843
"Pgap1",1.19734293913658,-0.0809996287794746,0.195485813296333,-0.41435041967311,0.678617493710006,NA
"Ankrd44",1.34210795243388,0.0243120396622721,0.184305435655832,0.131911680063913,0.895054150008943,0.999979586229843
"Sf3b1",1.92763875970995,-0.108289806397584,0.150589939742543,-0.719103856358012,0.472076931425963,0.999979586229843
"Coq10b",1.23593954332578,0.11739383800655,0.194807388656766,0.60261491525554,0.546764895684185,NA
"Hspd1",1.70990823205237,-0.143502153166537,0.161907296137475,-0.886322955110621,0.37544352275007,0.999979586229843
"Hspe1",2.83431821603712,-0.548440076546974,0.139502749849316,-3.93139258644989,8.44552285395253e-05,0.00305796870356787
"Mob4",5.22384485124823,0.134314634605546,0.282422385775693,0.475580695335608,0.634373131216013,0.999979586229843
"Rftn2",1.19353133877674,0.0379387599092835,0.197615851682591,0.191982371789792,0.847756013848614,NA
"9430016H08Rik",1.21271071890059,0.00971654589091681,0.195250972047977,0.0497643918952129,0.960310142658355,NA
"Bzw1",1.65619430021317,-0.025984761418264,0.164065284973135,-0.15838061916949,0.874156884683198,0.999979586229843
"Clk1",1.58746076715495,0.0722541490643117,0.168915693173292,0.427752731004014,0.668831154501686,0.999979586229843
"Ppil3",1.27524989580515,-0.128736445429627,0.187774458133934,-0.685590823741341,0.492971169660545,0.999979586229843
"Nif3l1",1.17760433755669,-0.00216772846349077,0.198560364286872,-0.0109172264629759,0.991289486587047,NA
"Orc2",1.18103205124929,-0.0443111432656809,0.197576320687107,-0.224273552172553,0.822544454368953,NA
"Fam126b",1.18950286586551,-0.0499884594134549,0.196685901434642,-0.254153749957853,0.79937677979717,NA
"Ndufb3",1.76182600555909,0.0686896220352394,0.159818252484038,0.429798355116541,0.667342329522424,0.999979586229843
"Gm20257",1.17369916206283,-0.0387521687926432,0.198419182097363,-0.195304548597664,0.845154536374282,NA
"Als2cr12",10.7348163610887,-0.00866418630243612,0.305549917739657,-0.0283560420062637,0.977378183487271,0.999979586229843
"Cflar",1.32212796607376,0.188517961600328,0.188479991195018,1.00020145589497,0.317213024825442,0.999979586229843
"Casp8",1.43165030852528,0.10250008536341,0.178942412041745,0.572810460046205,0.566773035940862,0.999979586229843
"Trak2",1.18138888622855,0.00798568577230107,0.198315976432271,0.0402674858373216,0.967879875287862,NA
"Als2cr4",1.5837937974987,0.0141138913696624,0.234503460598416,0.0601862818298969,0.952007271421609,0.999979586229843
"Fzd7",1.69447166824018,0.0332759377352049,0.243908608743881,0.136427893654819,0.891483023879006,0.999979586229843
"Sumo1",2.06766127316672,0.11113871274121,0.148566093128182,0.74807589269592,0.454414382056507,0.999979586229843
"Nop58",1.36964835704591,-0.239928699011675,0.179257859321615,-1.33845567452196,0.180747940411185,0.999979586229843
"Fam117b",1.21667056554343,0.147634530058677,0.19718916835543,0.748694927261767,0.45404110183863,NA
"Wdr12",1.22059151260231,0.0544536009701543,0.195238556348714,0.278908029174807,0.780315406569142,NA
"Nbeal1",1.19292265687986,0.0640266943215788,0.198025807258578,0.323325000957952,0.746449121928441,NA
"Raph1",1.19338509156027,0.143270889297763,0.199438428954782,0.718371529742877,0.472528236392095,NA
"Cd28",1.39889381243379,0.226965917961886,0.184382210961755,1.23095344598598,0.218340276463789,0.999979586229843
"Icos",1.18171261541544,-0.0963612933404225,0.196843127851107,-0.489533439101366,0.624464086599331,NA
"Ino80d",1.2715577007712,0.00367605762128744,0.189796438305863,0.0193684225800031,0.98454720081203,NA
"Ndufs1",1.22420537986944,0.0639145549152948,0.194976818026083,0.327805918479727,0.743058412079077,NA
"Eef1b2",4.78215957947926,-0.356720493570604,0.136824938489065,-2.60713067010889,0.00913045095425947,0.157887388723656
"Fastkd2",1.19323672862844,-0.0912104326963794,0.195723532550692,-0.466016689499286,0.64120355443458,NA
"Klf7",1.22422668270044,0.131137934819323,0.19656614407573,0.667144056958254,0.504680120882391,NA
"Creb1",1.28682772358994,0.0875431923858416,0.18976774353178,0.46131755985801,0.644570788423997,0.999979586229843
"Mettl21a",1.17758958163606,-0.00218214739701684,0.198560094082708,-0.0109898587986561,0.991231537844258,NA
"Plekhm3",1.25988669416281,-0.0482125477439796,0.190062442909754,-0.25366688445056,0.799752919766413,NA
"Idh1",1.32416757729653,0.388365396513735,0.192729532533592,2.01507984483926,0.0438962837021334,0.521682448839661
"Pikfyve",1.20101457148411,0.0835450219164956,0.197586146372261,0.422828338172521,0.672420510448416,NA
"Rpe",2.20390095034654,0.0113084300213202,0.248478355541547,0.0455107246531553,0.963700226720021,0.999979586229843
"1110028C15Rik",1.18496495294871,0.0774622149340321,0.199909733388406,0.38748595989336,0.698396477081152,NA
"Acadl",1.39698639321939,-0.0743964555027239,0.179001474132061,-0.415619233659701,0.677688650210904,0.999979586229843
"Lancl1",1.19641505809075,0.0379015513664265,0.197625792998851,0.191784436592479,0.847911062464127,NA
"Atic",1.30230462245059,0.0286916004127064,0.187549906995019,0.152981149777208,0.878413140600578,0.999979586229843
"Fn1",1.36432370714482,0.499139480885602,0.193175587704661,2.58386417671325,0.00977002611660442,0.16731641251042
"Xrcc5",1.17781959623633,-0.0546779407131659,0.197792568478804,-0.276440824514725,0.782209504430967,NA
"Rpl37a",25.2015802744021,0.00669486259169623,0.13346144971064,0.0501632689155668,0.959992281843355,0.999979586229843
"Tns1",1.43939788567379,0.601704562014765,0.190357507282422,3.16091847705304,0.00157272509128737,0.0360507604258664
"Cxcr2",2.07199306771284,0.28998075641808,0.256509077362397,1.13048925753374,0.258270122479516,0.999979586229843
"Arpc2",4.58202343103469,0.644816700298695,0.13669377649253,4.71723524540953,2.39071203534518e-06,0.000140287402118106
"Aamp",1.62089317288369,0.355274438763048,0.171447342857,2.07220731941804,0.0382461111130494,0.475593742170069
"Pnkd",1.32279810382633,0.0264012153859212,0.185848655622669,0.142057607559583,0.887034502772852,0.999979586229843
"Tmbim1",1.30148999317198,0.364953325028679,0.19386374264189,1.88252491185435,0.0597647807239687,0.634938167427936
"Slc11a1",1.27456969401817,0.332127952796458,0.196061955668516,1.69399489903074,0.090266252351823,0.856419170709114
"Ctdsp1",1.44743747493807,0.259380732038897,0.180429637786506,1.43757275811754,0.150555315009641,0.999979586229843
"Usp37",1.17752983703688,-0.106746415142605,0.197103572831291,-0.541575241936247,0.588111151235481,NA
"Rqcd1",1.18510689046167,0.0180288948355736,0.198073906961775,0.0910210492240804,0.927475865617969,NA
"Bcs1l",1.17326031079523,0.0141402702110768,0.19921298597361,0.0709806649499748,0.943413143805576,NA
"Cyp27a1",1.18858079209456,0.106941485974067,0.19918995371215,0.536881925925885,0.59134917642522,NA
