"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Rod1",301.447903863205,9.20601568450145,0.214756151302147,42.8672968326258,0,0
"Pfdn4",200.503060801478,9.20420389058687,0.245218792770242,37.5346595038936,0,0
"Macrod1",167.858309828351,9.19970479800697,0.256345748758128,35.8878773787945,4.72165323785119e-282,1.95611348425263e-280
"Mir367",160.039774270199,9.19341338349606,0.249849965899162,36.7957359946428,2.16016212612576e-296,9.89126868278639e-295
"Olfr971",157.450965846936,9.16974010010668,0.281540876405341,32.5698357452891,1.09693829379242e-232,3.53457894666447e-231
"Npr3",162.981361278592,9.1468349709744,0.253524688707976,36.0786754835946,4.89923498768883e-285,2.07918753136063e-283
"Vmn1r184",154.458369667184,9.14196733696616,0.207209267733267,44.1194905854032,0,0
"Fancf",154.842697443452,9.13481657875922,0.295175871651013,30.9470300796107,2.78549147443881e-210,7.36215974509902e-209
"Gm806",153.463160299215,9.13253451440926,0.260396204982589,35.0716882184204,1.82163758636788e-269,6.8409699286621e-268
"Tyr",153.347746097572,9.13145679147285,0.24329505525907,37.5324388806395,0,0
"Plekhg2",160.576606190834,9.10487628533956,0.182637561910526,49.8521563149208,0,0
"Slc12a8",149.991822659297,9.09936378213034,0.219050093540686,41.540104526092,0,0
"Baalc",149.376468409759,9.09342074594332,0.166616142885652,54.5770691149901,0,0
"Megf8",151.237323931619,9.06948754982033,0.208140522823739,43.5738674371482,0,0
"C230035I16Rik",144.331681352358,9.04353302132107,0.226512418519027,39.9251090975457,0,0
"Vmn1r13",143.200812932014,9.03211212777764,0.249004743893772,36.2728516193684,4.33622847617169e-288,1.87843258469844e-286
"Gsta4",148.452840522522,9.03171670004013,0.1899319951709,47.5523710047558,0,0
"Spatc1",142.917276376762,9.02923382595017,0.232452166228585,38.843405817398,0,0
"Lep",142.900652916246,9.02907278195741,0.236368996136712,38.1990571078753,0,0
"Vash1",145.108383389098,9.01952764632086,0.221398903562578,40.7388090057613,0,0
"H2afx",174.12898160032,9.01016472185603,0.250841152758863,35.9198027227918,1.49934559068153e-282,6.26126718668608e-281
"BC049730",139.494569844642,8.99409405951323,0.189029266967256,47.5804313470209,0,0
"Rhou",138.296820715831,8.98153785095301,0.23722965588064,37.8600972867912,0,0
"Zfp60",141.288127880702,8.98075598537873,0.178004842476919,50.4523127596554,0,0
"Olfr203",138.087700532594,8.97935942785254,0.202549092442139,44.3317682621444,0,0
"Dnajc25",148.927434771254,8.97650068565156,0.264568077908205,33.9288880072903,2.49876789340349e-252,8.99556441625258e-251
"BC048671",137.732624094903,8.97561171903627,0.205552238029535,43.6658428294349,0,0
"Atg16l2",147.018494994433,8.96678598517002,0.271684533440781,33.0044035691289,7.02279629084102e-239,2.33496793873822e-237
"Eaf1",149.898866160964,8.96605689834729,0.232266367003386,38.6024761743338,0,0
"Olfr1",136.732270472526,8.96501479205545,0.22459047261237,39.9171642847403,0,0
"5730420D15Rik",136.474703838036,8.96228209828216,0.232000028824922,38.6305214860363,0,0
"Col28a1",135.226785917435,8.94894150610738,0.240986651482509,37.1345941821051,7.77249592905413e-302,3.67171300901924e-300
"Fam134b",177.709305872911,8.94518106958667,0.157559007974952,56.7735300225345,0,0
"Rnf166",181.47153271899,8.9438963666882,0.192860964887815,46.3748398847364,0,0
"Trim30a",174.117921107726,8.94035250696717,0.226539288989414,39.4649093623003,0,0
"Serpina9",134.428874638143,8.94033757143545,0.235349264456805,37.9875313911436,0,0
"Gm7444",134.253575061773,8.93843240828148,0.244769400724703,36.5177688952006,5.79378516532832e-292,2.61848991887566e-290
"Zfp619",135.223615553345,8.93823074581906,0.234665904210776,38.0891752292689,0,0
"Gm9999",133.756730211712,8.93305743133878,0.253530102488985,35.2347012983474,5.88514187680468e-272,2.24236792678251e-270
"Fam189a2",143.580859722454,8.92310064479309,0.251604724793273,35.4647578741799,1.7181544476143e-275,6.69310911682585e-274
"Vmn1r95",130.730495539429,8.89982406464527,0.234661735520768,37.9261835974004,0,0
"Gm14023",130.184716873834,8.89374814961577,0.245611635978201,36.2106140215812,4.14429603448179e-287,1.78051237036995e-285
"Mtg1",136.36066380903,8.88788339920851,0.236245377699049,37.6214065467588,0,0
"Prss43",129.541907238937,8.8865436993695,0.273323416542054,32.5129248411915,7.00222456578923e-232,2.24243019836931e-230
"4932414J04Rik",129.493978522543,8.88599694246433,0.266718183386867,33.3160522827026,2.26093432952577e-243,7.66368649358735e-242
"Slfn10-ps",130.873425712249,8.87983435912611,0.24395839665502,36.3989699919328,4.41975178815209e-290,1.97188925932939e-288
"Olfr149",127.658588468132,8.86529642808498,0.237373080151249,37.3475223999124,2.78142971334167e-305,1.35692178538724e-303
"4921525O09Rik",126.102217789716,8.84750793763651,0.206617153148841,42.8207813475343,0,0
"4930447J18Rik",126.06990579596,8.84711186847079,0.215855409181197,40.9862875432703,0,0
"Trpm4",130.57450637154,8.84603659843379,0.268663343716081,32.9261017750979,9.30159354981641e-238,3.06336393249474e-236
"1700123M08Rik",123.711692404732,8.81968719641373,0.237269447464475,37.171609284985,1.96279721979333e-302,9.31436498847381e-301
"Srprb",148.745783644078,8.81467986491622,0.248902246061964,35.4142238745479,1.03147364905958e-274,3.97364756316681e-273
"Crx",123.054832861119,8.81194878874532,0.229596012687279,38.3802344196092,0,0
"Gm5615",122.250718626845,8.80241370907796,0.231814697431751,37.9717671338312,0,0
"Rplp2-ps1",122.228916866461,8.80207178251187,0.342168512045339,25.7243769448474,6.23951883800197e-146,8.22482028645714e-145
"E330016A19Rik",128.40789656271,8.80096213238901,0.23703571221116,37.12926651554,9.47409427162783e-302,4.45538487368444e-300
"Sco1",124.716845399301,8.79942754804602,0.246737000166788,35.6631860730163,1.4718798558591e-278,5.88751942343639e-277
"Ttll5",124.955624569556,8.79203095466952,0.214534143555262,40.9819658958145,0,0
"Limk1",124.768405360932,8.7898612561521,0.22437260824602,39.1752867021726,0,0
"Gm13305",120.130368963077,8.77697293820904,0.257246299085345,34.1189473645145,3.86287863015802e-255,1.40029350343228e-253
"Mir193",119.537101522713,8.76979770149061,0.242193263133831,36.2099159490022,4.25047006935557e-287,1.81864375098656e-285
"2410066E13Rik",119.524149266551,8.76958895733909,0.179996964530507,48.7207602651142,0,0
"Gfi1",119.933990185916,8.76379903062879,0.235481471057593,37.2165121581281,3.69001303741553e-303,1.76714385828523e-301
"Chd7",133.28460638507,8.7458631885979,0.186611700748588,46.8666388737367,0,0
"Slc37a4",122.694414827838,8.74496127329938,0.315490323550599,27.7186354715467,4.16331189066932e-169,7.48106301868979e-168
"Ralgps1",115.731176398661,8.72271064161456,0.303732148894841,28.7184306085246,2.24618727669876e-181,4.61618015132581e-180
"Ap1m2",116.378522341496,8.72011163186835,0.23390425526632,37.2806882967552,3.37374469353656e-304,1.63064326854267e-302
"Gm561",142.221682760056,8.7147566772068,0.222145261868639,39.2299912404168,0,0
"Bai1",113.813686616283,8.69852516813564,0.181434899656291,47.9429546609504,0,0
"Mthfd1",119.56900685093,8.697098230876,0.292024510564153,29.7820830658164,6.66609791047259e-195,1.56743383300301e-193
"Rfc3",121.082246520178,8.69535789080122,0.25991657290989,33.4544188292902,2.21978742768448e-245,7.69919626080596e-244
"Mtus1",141.683524123346,8.68368658195841,0.223240538964501,38.8983408758894,0,0
"Snhg10",112.158368939936,8.6770917903656,0.278720666760137,31.1318564612684,8.9292225923191e-213,2.42132685360549e-211
"Ccdc32",121.642602663817,8.66221232164638,0.244729790977254,35.3950055980372,2.03795354163657e-274,7.82214521128156e-273
"Hrh1",111.740398686824,8.6610159869817,0.243285507221314,35.6002134525131,1.39033031950428e-277,5.49812444531237e-276
"Zfp574",114.689356336933,8.65692941824977,0.174152854522545,49.7088000192904,0,0
"1700049G17Rik",111.202961584321,8.65398985024334,0.218593362906578,39.5894446893241,0,0
"Smc5",117.620203283619,8.65232395068351,0.321142840862534,26.9422912478599,7.02323933024868e-160,1.10759242609964e-158
"Supt5h",132.955627312779,8.65139970426451,0.170453321655633,50.7552426683885,0,0
"ERCC-00170",109.816634565976,8.64648813039647,0.233443419462265,37.0389028327018,2.70981029132877e-300,1.25735197517655e-298
"Paip2b",115.451462812776,8.64599990110799,0.247866531518171,34.8816754248815,1.40976262090498e-266,5.25640062937428e-265
"Apol11b",109.272887906383,8.63925814835535,0.258925002020147,33.3658707384431,4.28824041856844e-244,1.463046731041e-242
"Gm13315",109.988986551466,8.63799401731374,0.290663248331217,29.7182188216329,4.46630901000422e-194,1.03849144909675e-192
"Vmn1r212",109.172690434986,8.6379232567704,0.242556250789318,35.6120414487821,9.12160377611563e-278,3.6208951871729e-276
"2200002K05Rik",108.698685187258,8.63158820236872,0.331834194345117,26.0117502941593,3.64658064163867e-149,4.97001330270336e-148
"Olfr983",108.613120418628,8.63052817169905,0.172107508521982,50.1461455448165,0,0
"Csf2rb2",113.33393107702,8.62986697421089,0.22955823325709,37.5933672766422,0,0
"Mefv",110.957015221395,8.62968374479705,0.237295773261202,36.3667823754196,1.42683666423621e-289,6.31193846382458e-288
"Vmn1r5",108.288099356833,8.62608326175999,0.242109091095235,35.6289110117177,4.99916514529884e-278,1.99203374492061e-276
"Esrrb",106.937497761412,8.60788262849189,0.20526015074296,41.9364528250358,0,0
"Gm4027",106.436896834327,8.60098436001033,0.281518674560607,30.5520916984804,5.30419236766821e-205,1.35724922349157e-203
"1700071K01Rik",106.206724123757,8.59786461302399,0.256557317729722,33.5124512881042,3.1744689974415e-246,1.10471521110964e-244
"Ckb",187.531045771269,8.5831170170943,0.184171705762537,46.6038851166476,0,0
"2810049E08Rik",104.695292306462,8.5770025905264,0.29746220510419,28.833923918241,8.06025016678017e-183,1.6829802348237e-181
"Myl6b",106.937784051758,8.57591435081137,0.224965660427286,38.1209929307558,0,0
"Prl6a1",104.598645524059,8.57566851372212,0.252273937024735,33.9934779425164,2.78134231997803e-253,1.00474788306473e-251
"Hao1",104.458357688768,8.57375984866628,0.18628131592908,46.0258711718058,0,0
"Zfp330",124.059043404523,8.56815201946312,0.271328573507979,31.5785098070814,7.2843344125073e-219,2.11245697962712e-217
"Ttc26",103.77064326321,8.56408060570289,0.299723046747779,28.5733135927637,1.44212995584669e-179,2.91215410813141e-178
"Mir297a-3",103.130925899353,8.55511627255274,0.246294783659977,34.7352718779604,2.31297418421996e-264,8.59339874848981e-263
"Olfr963",103.082740296971,8.55446009885755,0.213540235963726,40.0601791051252,0,0
"Efnb3",102.562468835658,8.54707156725361,0.253462806835629,33.7212061760067,2.82644412278493e-249,1.00027378447033e-247
"4930529F22Rik",102.273105876175,8.54298537547459,0.232145369393342,36.8001541353148,1.83580833003154e-296,8.48045971926076e-295
"Dnmt3a",112.362013759605,8.53689965378195,0.217732387519249,39.2082213907071,0,0
"Il12rb1",103.308913182589,8.53620911839795,0.254677783986966,33.5176825585808,2.66354564087446e-246,9.30013929455831e-245
"Arl3",120.180734197894,8.5323030493422,0.243104537603886,35.0972595305675,7.42191610418086e-270,2.79728534756853e-268
"Churc1",156.680903603832,8.53077044448991,0.246631586747548,34.5891236276317,3.68176760805021e-262,1.35343851507198e-260
"Cpn2",100.956330456801,8.52411185778217,0.240228570400984,35.4833392362695,8.8831542192687e-276,3.47341311045563e-274
"Suv39h2",101.599774146478,8.52247841284461,0.286972654405079,29.6978763726199,8.17908256660211e-194,1.89754715545169e-192
"Endog",107.231434469915,8.50835175442595,0.223663457685329,38.0408665880338,0,0
"Map6d1",99.7447114859607,8.50651120910885,0.25676066267533,33.130118611141,1.09515900899658e-240,3.6763537150882e-239
"Pvt1",99.4377613811375,8.50195076858696,0.231033187948509,36.7996946416279,1.86713784124193e-296,8.58718901434613e-295
"Gm6793",99.2319145509494,8.49904710461234,0.227736686901691,37.3196221488951,7.88787975842662e-305,3.83020765944065e-303
"Adam21",98.7891277239006,8.49250651782413,0.314572443225162,26.9969817786787,1.60354771961534e-160,2.56371182125331e-159
"Grb10",109.960035031369,8.48577405339694,0.23616196292419,35.932010169313,9.66693191845733e-283,4.05312326219657e-281
"Nlrp9a",98.31352594978,8.48553594443376,0.177137172464768,47.903756316995,0,0
"Olfr824",97.8253276925021,8.47829861658472,0.198815801487005,42.6439878177332,0,0
"Cxcl17",97.4460767914416,8.47265514860507,0.183096247405046,46.2743243986964,0,0
